month,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),current_weather,weather
5,28,36,5,18,15,2,13,157.5,1.1,73,73,1003,1,1
5,26,32,5,18,16,3,10,112.5,35.7,74,83,1007,1,1
5,24,28,5,18,17,4,8,202.5,14.7,82,82,1009,1,1
5,25,33,5,18,18,5,12,157.5,0.4,76,48,1005,1,1
5,26,33,5,18,19,5,11,157.5,1.1,70,46,1006,1,1
5,27,34,5,18,20,6,10,135.0,0.8,68,43,1006,1,0
5,28,37,5,18,21,7,11,157.5,0.0,66,37,1003,0,0
5,28,36,5,18,22,9,8,180.0,0.0,73,57,1001,0,0
5,27,37,5,18,23,10,7,180.0,0.0,67,34,1000,0,0
6,29,39,5,18,0,11,9,135.0,0.0,66,54,1000,0,0
6,29,38,5,18,0,11,8,157.5,0.0,69,66,1001,0,1
6,29,39,5,18,0,12,10,180.0,0.8,66,60,1002,1,0
6,25,31,5,18,1,13,15,180.0,10.9,70,72,1007,0,1
6,24,30,5,18,2,14,7,270.0,0.2,72,67,1006,1,1
6,26,34,5,18,2,15,7,112.5,11.4,69,69,1003,1,1
6,26,30,5,18,3,16,4,225.0,20.1,86,75,1004,1,1
6,26,30,5,18,3,17,5,180.0,23.6,75,69,1005,1,1
6,26,30,5,18,4,17,8,292.5,12.7,82,80,1004,1,1
6,26,31,5,18,5,18,7,202.5,14.3,80,70,1002,1,1
6,26,31,5,18,5,19,8,247.5,15.9,80,85,1004,1,1
6,26,32,5,18,6,20,9,247.5,18.7,75,76,1003,1,1
6,25,29,5,18,7,21,19,112.5,15.3,83,94,999,1,1
6,25,32,5,18,8,22,10,157.5,0.0,74,58,1001,1,0
6,26,34,5,18,9,22,6,180.0,0.0,67,36,999,0,0
6,29,37,5,18,10,23,8,202.5,0.0,63,24,1000,0,0
6,28,37,5,18,11,24,9,202.5,0.0,65,27,1002,0,0
6,29,38,5,18,12,0,10,202.5,0.0,62,20,1002,0,0
6,30,39,5,18,13,0,9,225.0,0.0,53,12,1000,0,0
6,30,39,5,18,14,1,10,247.5,0.0,46,16,998,0,0
6,30,39,5,18,15,2,7,225.0,0.0,47,22,997,0,0
6,29,34,5,18,16,2,9,45.0,4.2,65,57,1001,0,1
6,27,33,5,18,18,4,8,225.0,3.5,66,60,1001,1,1
6,27,33,5,18,18,4,8,225.0,3.5,66,60,1001,1,1
6,25,34,5,18,19,5,9,112.5,2.1,67,58,1000,1,0
6,28,36,5,18,20,6,9,202.5,1.2,63,35,1001,0,0
6,29,38,5,18,21,7,8,202.5,0.0,57,26,1001,0,1
6,30,38,5,18,22,8,8,202.5,1.0,51,41,999,1,0
6,30,36,5,18,22,9,9,202.5,0.0,50,27,998,0,1
6,30,37,5,18,23,10,8,202.5,0.2,56,32,998,1,0
7,30,37,5,18,24,11,7,202.5,0.0,52,36,998,0,0
7,30,38,5,18,0,12,11,202.5,0.0,46,27,999,0,0
7,30,38,5,18,0,13,10,225.0,0.1,48,20,1000,0,1
7,29,37,5,18,1,14,10,202.5,0.1,59,31,1002,1,1
7,28,35,5,18,1,14,12,135.0,14.4,64,66,1003,1,1
7,28,35,5,18,2,15,10,157.5,1.1,64,60,1003,1,1
7,28,35,5,18,3,16,7,157.5,13.7,62,53,1004,1,1
7,27,29,5,18,3,17,12,202.5,22.9,83,75,1005,1,1
7,26,31,5,18,4,18,10,157.5,8.8,78,75,1007,1,1
7,26,32,5,18,5,19,10,157.5,0.2,75,66,1007,1,1
7,27,33,5,18,6,20,13,157.5,0.2,71,52,1008,1,0
7,27,33,5,18,7,20,15,157.5,0.0,72,43,1007,0,1
7,27,33,5,18,8,21,14,157.5,1.4,76,66,1004,1,1
7,28,34,5,18,9,22,16,157.5,0.8,73,67,1004,1,0
7,28,34,5,18,10,22,15,157.5,0.0,72,63,1006,0,0
7,27,35,5,18,11,23,13,157.5,0.0,65,35,1007,0,1
7,27,34,5,18,12,24,10,157.5,0.7,71,62,1004,1,1
7,28,34,5,18,12,0,8,135.0,3.6,71,58,1001,1,1
7,27,33,5,18,14,0,8,270.0,23.5,77,63,1002,1,1
7,26,31,5,18,15,1,5,270.0,13.8,81,59,1002,1,1
7,26,33,5,18,16,2,7,180.0,5.3,75,64,999,1,1
7,25,28,5,18,17,3,8,247.5,11.3,86,78,998,1,1
7,27,33,5,18,19,5,8,225.0,9.5,81,73,998,1,1
7,27,33,5,18,19,5,8,225.0,9.5,81,73,998,1,1
7,27,36,5,18,20,6,7,225.0,8.1,73,52,999,1,1
7,27,34,5,18,20,7,8,247.5,7.1,71,64,998,1,1
7,28,36,5,18,21,8,7,247.5,2.7,64,42,996,1,1
7,28,36,5,18,22,9,7,247.5,4.4,65,38,996,1,1
7,27,31,5,18,22,10,7,202.5,10.2,85,64,998,1,1
7,28,35,5,18,23,11,8,225.0,2.2,75,58,999,1,0
7,27,34,5,18,23,11,10,270.0,0.0,73,37,998,0,1
8,27,28,5,18,0,12,8,292.5,16.0,86,68,999,1,0
8,27,35,5,18,0,13,8,270.0,0.0,68,24,998,0,0
8,26,36,5,18,0,14,10,225.0,0.0,68,42,1000,0,0
8,28,37,5,18,1,15,9,270.0,0.0,67,29,1000,0,0
8,28,38,5,18,2,16,9,247.5,0.0,64,17,997,0,0
8,30,36,5,18,3,17,8,225.0,0.0,67,19,997,0,0
8,29,34,5,18,4,17,6,180.0,0.0,76,53,999,0,1
8,29,36,5,18,5,18,5,112.5,6.9,71,50,1001,1,1
8,28,31,5,18,6,19,5,112.5,14.0,84,74,1001,1,1
8,28,32,5,18,7,20,5,112.5,26.3,79,70,1001,1,1
8,27,34,5,18,8,20,6,157.5,15.5,74,76,1003,1,1
8,28,35,5,18,9,22,8,180.0,0.2,73,56,1001,1,1
8,28,35,5,18,9,22,8,180.0,0.2,73,56,1001,1,1
8,28,32,5,18,10,22,6,225.0,10.6,79,67,1000,1,1
8,27,32,5,18,11,23,7,157.5,18.8,85,71,1004,1,1
8,26,33,5,18,12,0,9,225.0,5.3,79,77,1008,1,0
8,26,34,5,18,14,0,8,202.5,0.0,75,63,1007,0,1
8,27,35,5,18,15,1,8,202.5,0.8,76,54,1004,1,1
8,27,31,5,18,16,2,9,135.0,8.5,84,74,1004,1,1
8,27,32,5,18,17,3,10,135.0,10.8,82,73,1006,1,0
8,27,34,5,18,17,4,10,157.5,0.0,78,65,1006,0,0
8,27,36,5,18,18,5,9,180.0,0.0,75,66,1003,0,1
8,28,36,5,18,19,6,8,157.5,3.4,75,58,1002,1,1
8,27,33,5,18,20,8,11,135.0,8.4,79,64,1005,1,1
8,27,33,5,18,20,8,11,135.0,8.4,79,64,1005,1,1
8,26,32,5,18,21,8,10,135.0,9.7,80,71,1006,1,1
8,25,30,5,18,21,9,7,135.0,3.4,83,78,1008,1,1
8,24,30,5,18,22,10,5,135.0,6.0,83,57,1009,1,1
8,24,33,5,18,22,11,6,90.0,3.0,80,66,1009,1,1
8,25,32,5,18,23,12,6,180.0,0.9,81,54,1010,1,1
8,26,33,5,18,0,14,7,135.0,7.8,79,72,1008,1,1
9,26,33,5,18,0,14,7,135.0,7.8,79,72,1008,1,1
9,26,31,5,18,1,15,6,135.0,6.0,77,56,1007,1,1
9,25,33,5,18,2,15,9,112.5,2.3,79,79,1005,1,1
9,25,32,5,18,2,16,8,135.0,2.5,79,61,1006,1,1
9,25,31,5,18,3,17,7,112.5,8.6,80,76,1008,1,1
9,25,32,5,18,4,18,6,112.5,2.1,80,71,1010,1,1
9,25,31,5,18,5,18,11,315.0,10.1,82,72,1010,1,1
9,24,30,5,18,6,19,9,202.5,14.4,85,74,1008,1,1
9,24,31,5,18,7,20,7,135.0,9.7,84,69,1009,1,0
9,24,34,5,18,8,20,5,225.0,0.0,72,23,1008,0,0
9,25,36,5,18,9,21,7,270.0,0.0,68,28,1005,0,0
9,26,36,5,18,10,22,5,247.5,0.0,72,16,1003,0,1
9,27,33,5,18,11,23,5,202.5,23.8,78,61,1005,1,1
9,26,30,5,18,13,24,6,202.5,21.5,82,72,1008,1,1
9,26,31,5,18,14,0,7,135.0,11.4,80,72,1009,1,1
9,26,32,5,18,14,1,11,157.5,9.4,82,70,1008,1,1
9,26,32,5,18,15,2,7,180.0,0.7,84,66,1007,1,1
9,25,33,5,18,16,3,11,157.5,3.9,79,74,1008,1,1
9,25,32,5,18,17,4,13,135.0,0.0,82,69,1008,1,1
9,24,31,5,18,17,5,8,270.0,5.1,84,59,1010,1,1
9,24,33,5,18,18,5,7,202.5,0.2,76,58,1009,1,1
9,25,29,5,18,19,6,4,202.5,9.0,83,61,1009,1,1
9,24,32,5,18,19,7,6,135.0,10.6,81,69,1010,1,1
9,24,30,5,18,20,8,6,157.5,14.9,83,76,1011,1,1
9,24,30,5,17,20,9,8,180.0,20.2,87,78,1011,1,1
9,23,30,5,17,21,10,6,202.5,7.0,83,76,1011,1,1
9,24,32,5,17,22,11,7,225.0,1.1,76,62,1010,1,0
9,24,34,5,17,22,11,5,202.5,0.0,74,24,1009,0,0
9,25,34,5,17,23,12,6,135.0,0.0,70,15,1008,0,0
9,25,35,5,17,0,13,8,135.0,0.0,70,9,1008,0,1
10,25,33,5,17,0,14,9,157.5,0.6,72,33,1008,1,1
10,25,31,5,17,1,15,9,135.0,7.6,77,50,1009,1,0
10,25,33,5,17,2,15,10,135.0,0.0,71,34,1009,0,1
10,24,33,5,17,3,16,7,135.0,1.3,75,50,1011,1,1
10,25,32,5,17,4,17,8,157.5,9.2,73,56,1011,1,1
10,25,33,5,17,5,17,6,202.5,0.3,71,43,1009,1,1
10,25,33,5,17,6,18,7,202.5,0.3,65,33,1006,1,0
10,25,34,5,17,7,19,10,202.5,0.0,60,30,1006,0,1
10,25,31,5,17,8,20,11,247.5,11.2,57,43,1006,1,1
10,22,24,6,17,9,20,14,292.5,104.5,90,99,1007,1,1
10,21,22,6,17,10,21,15,337.5,112.8,92,100,1010,1,0
10,21,29,6,17,11,22,12,292.5,0.0,78,56,1010,0,1
10,22,28,6,17,12,23,14,337.5,14.4,75,70,1006,1,1
10,21,22,6,17,13,0,22,337.5,61.9,88,100,1007,1,1
10,21,21,6,17,14,0,13,292.5,25.9,92,100,1012,1,1
10,19,21,6,17,15,1,17,112.5,9.6,88,99,1016,1,1
10,19,22,6,17,15,2,14,90.0,0.7,78,91,1019,1,1
10,19,20,6,17,16,3,10,315.0,14.6,85,100,1018,1,1
10,19,22,6,17,17,4,6,225.0,5.4,90,100,1017,1,1
10,22,30,6,17,17,5,8,157.5,0.0,83,77,1013,1,1
10,18,25,6,17,18,6,15,45.0,13.8,85,93,1015,1,1
10,16,21,6,17,19,8,13,22.5,0.0,70,99,1021,1,1
10,16,21,6,17,19,8,13,22.5,0.0,70,99,1021,1,0
10,17,23,6,17,20,8,11,225.0,0.0,67,71,1020,0,0
10,18,26,6,17,20,9,8,180.0,0.0,66,42,1017,0,1
10,19,28,6,17,21,10,6,90.0,0.0,69,41,1016,1,1
10,21,27,6,17,22,11,7,157.5,0.0,69,65,1016,1,1
10,21,24,6,17,23,12,8,315.0,7.6,82,100,1017,1,1
10,20,22,6,17,0,13,9,292.5,17.8,92,100,1018,1,1
10,20,21,6,17,0,13,9,180.0,21.0,91,100,1018,1,1
10,20,21,6,17,1,14,6,337.5,3.4,90,100,1017,1,1
11,20,22,6,17,2,15,7,112.5,3.4,90,100,1017,1,1
11,21,24,6,17,3,15,6,112.5,5.6,87,100,1017,1,1
11,22,27,6,17,4,16,6,112.5,0.1,86,91,1015,1,0
11,22,30,6,17,5,17,12,135.0,0.0,78,54,1012,0,1
11,23,32,6,17,6,17,14,157.5,0.0,78,46,1009,1,1
11,23,30,6,17,7,18,11,135.0,0.0,83,75,1007,1,1
11,21,29,6,17,8,19,11,90.0,6.2,82,80,1011,1,1
11,16,21,6,17,9,20,20,22.5,0.0,66,83,1020,1,0
11,16,23,6,17,10,21,13,22.5,0.0,52,46,1020,0,0
11,16,23,6,17,11,22,10,22.5,0.0,52,33,1019,0,0
11,15,25,6,17,12,23,7,67.5,0.0,57,43,1017,0,1
11,19,22,6,17,13,0,13,22.5,0.0,60,96,1019,1,0
11,17,22,6,17,13,0,14,22.5,0.0,58,64,1019,0,1
11,17,24,6,17,14,1,9,112.5,0.0,58,67,1018,1,1
11,18,24,6,17,15,2,7,67.5,0.0,65,82,1016,1,1
11,22,24,6,17,15,3,3,247.5,0.0,75,100,1015,1,1
11,18,24,6,17,16,4,10,157.5,1.6,80,100,1017,1,1
11,18,23,6,17,16,5,10,225.0,0.0,71,81,1016,1,1
11,17,27,6,17,17,6,10,135.0,0.0,77,75,1010,1,1
11,22,28,6,17,18,6,7,157.5,0.9,86,92,1009,1,1
11,22,29,6,17,18,7,7,135.0,2.8,80,90,1012,1,1
11,15,22,6,17,19,8,19,45.0,1.2,67,94,1018,1,1
11,15,17,6,17,20,9,15,22.5,0.0,57,83,1022,1,1
11,15,19,6,17,21,10,11,22.5,0.0,55,74,1022,1,1
11,15,24,6,17,22,11,8,292.5,0.0,62,58,1019,1,1
11,17,26,6,17,23,11,9,135.0,0.1,61,53,1018,1,0
11,17,26,6,17,24,12,8,112.5,0.0,59,48,1018,0,0
11,17,26,6,17,0,13,5,202.5,0.0,60,45,1019,0,0
11,18,27,6,17,0,13,6,180.0,0.0,56,36,1018,0,1
11,18,25,6,17,1,14,14,112.5,0.0,56,62,1021,1,0
12,15,23,6,17,2,14,11,112.5,0.0,49,15,1022,0,0
12,12,23,6,17,3,15,8,45.0,0.0,40,8,1022,0,0
12,12,24,6,17,5,16,7,180.0,0.0,45,11,1022,0,0
12,12,24,6,17,6,17,5,180.0,0.0,48,5,1022,0,0
12,13,25,6,17,7,18,6,202.5,0.0,51,11,1022,0,0
12,14,26,6,17,8,19,8,202.5,0.0,46,9,1020,0,0
12,13,24,6,17,9,20,6,135.0,0.0,45,3,1021,0,0
12,14,24,6,17,10,21,5,135.0,0.0,55,31,1021,0,1
12,18,20,6,17,11,22,7,247.5,3.8,76,86,1022,1,1
12,17,26,6,17,11,23,8,202.5,0.0,66,50,1019,1,0
12,18,24,6,17,12,0,6,202.5,0.0,71,52,1020,0,1
12,17,24,6,17,13,0,8,157.5,0.0,72,68,1021,1,0
12,17,23,6,17,13,1,10,67.5,0.0,54,35,1021,0,1
12,15,23,6,17,14,2,8,135.0,0.0,73,44,1017,1,1
12,17,25,6,17,14,3,8,135.0,0.0,79,75,1014,1,1
12,18,25,6,17,15,3,5,202.5,0.0,81,74,1014,1,1
12,18,24,6,17,16,4,14,202.5,0.0,70,80,1018,1,1
12,15,20,6,17,16,5,15,22.5,0.0,61,92,1023,1,0
12,14,22,6,17,17,6,13,45.0,0.0,42,35,1022,0,0
12,16,23,6,17,18,7,7,180.0,0.0,46,37,1018,0,0
12,16,26,6,17,19,8,7,225.0,0.0,45,7,1017,0,0
12,15,27,6,17,20,9,6,157.5,0.0,56,10,1016,0,1
12,17,23,6,17,21,10,5,112.5,0.1,80,79,1015,1,1
12,17,23,6,17,21,10,5,112.5,0.1,80,79,1015,1,1
12,19,25,6,17,22,11,7,157.5,3.1,69,89,1018,1,1
12,13,20,6,17,23,11,11,135.0,1.5,67,100,1022,1,1
12,12,13,6,17,0,12,13,22.5,0.2,65,100,1025,1,1
12,13,17,6,17,0,12,7,67.5,0.0,53,80,1023,1,1
12,15,19,6,17,1,13,7,45.0,0.0,65,93,1022,1,1
12,15,17,6,17,2,14,8,45.0,0.4,66,100,1024,1,1
12,16,19,6,17,3,15,3,90.0,0.0,72,94,1023,1,1
1,15,20,6,17,4,16,6,225.0,0.0,75,99,1023,1,1
1,15,23,6,17,6,17,7,45.0,0.0,62,74,1022,1,1
1,16,23,6,17,7,18,9,157.5,0.0,66,59,1019,1,1
1,16,24,6,17,8,19,9,135.0,0.0,75,75,1017,1,1
1,18,24,6,17,9,20,7,112.5,0.6,80,83,1016,1,1
1,18,25,6,17,9,21,9,135.0,1.4,79,80,1017,1,1
1,19,25,6,17,10,22,12,135.0,2.5,75,86,1019,1,1
1,18,23,6,17,11,23,12,112.5,1.1,80,100,1017,1,1
1,16,18,6,17,11,0,12,67.5,1.9,83,100,1017,1,1
1,15,19,6,17,12,0,6,67.5,1.8,83,99,1016,1,1
1,16,19,6,17,12,1,11,90.0,0.1,64,100,1021,1,1
1,14,21,6,17,13,1,8,135.0,0.0,72,98,1018,1,1
1,16,19,6,17,14,2,6,67.5,0.8,80,100,1018,1,1
1,15,19,6,17,14,3,5,67.5,0.0,76,93,1017,1,1
1,17,22,6,17,15,4,5,90.0,0.2,81,94,1017,1,1
1,18,24,6,17,16,5,9,112.5,3.4,85,89,1018,1,1
1,14,18,6,17,17,6,14,67.5,10.4,83,96,1021,1,1
1,14,19,6,17,18,7,7,292.5,1.1,71,74,1022,1,0
1,13,22,6,17,18,7,7,67.5,0.0,63,42,1019,0,1
1,16,19,6,17,19,8,7,157.5,4.4,74,86,1016,1,1
1,16,20,6,17,20,9,5,225.0,12.2,80,100,1015,1,1
1,18,23,6,17,21,9,7,157.5,4.1,89,99,1011,1,1
1,19,26,6,17,22,10,6,135.0,0.1,83,67,1010,1,1
1,19,24,6,17,23,10,8,112.5,0.9,86,76,1011,1,1
1,20,23,6,17,0,11,11,135.0,2.1,86,93,1012,1,1
1,19,23,6,17,0,12,13,135.0,0.5,88,97,1013,1,1
1,20,25,6,17,1,12,14,135.0,3.7,87,94,1013,1,1
1,20,26,6,17,2,13,15,135.0,1.2,82,80,1012,1,1
1,13,21,6,17,3,14,15,90.0,8.3,84,100,1012,1,1
1,12,14,6,17,4,15,11,22.5,2.7,77,100,1015,1,1
1,12,13,6,17,5,16,15,22.5,3.5,78,100,1017,1,1
2,12,15,6,17,6,18,9,22.5,0.6,75,100,1017,1,1
2,12,14,6,17,7,19,8,22.5,1.0,79,100,1017,1,1
2,12,16,6,17,9,21,9,67.5,0.0,68,91,1021,1,1
2,12,16,6,17,9,21,9,67.5,0.0,68,91,1021,1,1
2,14,15,6,17,9,21,8,45.0,7.3,65,100,1022,1,1
2,13,15,6,17,10,22,7,270.0,7.9,85,100,1019,1,1
2,15,21,6,18,10,23,6,180.0,0.3,86,97,1015,1,1
2,15,19,6,18,11,0,6,67.5,3.8,93,100,1014,1,1
2,14,15,6,18,11,0,9,45.0,2.9,89,100,1016,1,1
2,13,18,6,18,12,1,6,67.5,0.8,87,100,1015,1,1
2,16,20,6,18,13,2,5,135.0,0.9,90,100,1013,1,1
2,17,19,6,18,14,3,7,90.0,4.4,95,100,1012,1,1
2,14,17,6,18,15,4,13,90.0,6.9,84,100,1014,1,1
2,14,17,6,18,15,4,6,112.5,0.5,77,100,1017,1,1
2,14,17,6,18,16,5,3,67.5,0.1,83,100,1015,1,1
2,17,19,6,18,17,6,4,90.0,0.8,88,100,1011,1,1
2,17,22,6,18,18,7,5,157.5,0.0,93,100,1009,1,1
2,18,23,6,18,19,7,6,67.5,4.2,97,100,1009,1,1
2,10,17,6,18,20,8,17,45.0,43.2,88,100,1015,1,1
2,8,10,6,18,21,8,16,22.5,33.6,81,100,1022,1,1
2,8,11,6,18,22,9,13,45.0,0.1,75,100,1024,1,1
2,10,12,6,18,23,10,15,67.5,0.0,68,100,1025,1,1
2,10,19,6,18,0,10,11,22.5,0.0,60,57,1025,1,0
2,10,18,6,18,0,11,9,67.5,0.0,61,47,1024,0,1
2,11,20,6,18,1,12,7,135.0,0.0,66,69,1022,1,1
2,12,22,6,18,2,13,5,157.5,0.0,74,78,1021,1,1
2,17,23,6,18,3,14,11,157.5,0.0,73,69,1018,1,1
2,15,24,6,18,4,15,10,135.0,0.0,80,65,1016,1,1
3,18,24,6,18,5,16,5,90.0,0.8,84,89,1016,1,1
3,19,27,6,18,6,17,10,135.0,0.0,75,68,1016,1,1
3,18,27,6,18,6,18,13,135.0,0.0,76,50,1013,1,1
3,20,26,6,18,7,19,12,135.0,0.3,81,79,1012,1,1
3,20,25,6,18,8,20,12,157.5,1.4,79,88,1012,1,1
3,21,25,6,18,8,21,11,135.0,1.1,87,97,1012,1,1
3,19,24,6,18,9,22,10,135.0,26.8,77,53,1017,1,0
3,17,28,6,18,9,23,12,157.5,0.0,64,13,1015,0,1
3,17,22,6,18,10,0,11,112.5,0.1,79,100,1015,1,1
3,19,24,6,18,11,0,12,135.0,0.2,77,100,1014,1,1
3,20,24,6,18,12,1,11,135.0,0.0,78,90,1012,1,1
3,20,27,6,18,12,1,15,135.0,0.4,73,75,1011,1,1
3,20,26,6,18,13,2,12,135.0,0.1,78,79,1011,1,1
3,20,28,6,18,14,3,9,135.0,0.3,73,80,1011,1,0
3,21,30,6,18,15,4,10,135.0,0.1,64,36,1009,0,1
3,22,29,6,18,16,5,16,157.5,2.5,75,60,1008,1,1
3,21,29,6,18,17,5,10,112.5,0.0,79,73,1007,1,1
3,22,29,6,18,18,6,9,135.0,0.4,79,62,1008,1,1
3,22,29,6,18,19,6,12,135.0,0.5,81,71,1006,1,1
3,22,31,6,18,20,7,15,135.0,0.0,80,87,1006,1,1
3,24,32,6,18,21,8,13,135.0,0.0,81,75,1007,1,1
3,24,33,6,18,22,8,13,135.0,17.6,73,63,1008,1,1
3,17,25,6,18,23,9,14,45.0,68.3,88,97,1012,1,1
3,17,23,6,18,0,10,8,112.5,4.0,87,100,1010,1,1
3,20,32,6,18,0,11,7,202.5,0.0,80,80,1006,1,1
3,22,35,6,18,1,12,9,135.0,0.0,77,55,1006,1,1
3,20,26,6,18,2,13,17,67.5,2.6,64,72,1013,1,1
3,18,25,6,18,3,14,10,67.5,3.6,60,68,1016,1,1
3,18,22,6,18,4,15,6,135.0,0.2,87,99,1013,1,1
3,22,26,6,18,4,16,6,135.0,3.0,90,100,1012,1,1
3,21,29,6,18,5,17,6,135.0,6.5,82,93,1014,1,1
4,17,21,5,18,6,18,19,22.5,10.5,67,95,1020,1,1
4,17,22,5,18,6,19,15,45.0,0.1,55,77,1025,1,0
4,14,26,5,18,7,20,10,157.5,0.0,54,10,1022,0,0
4,15,27,5,18,7,21,7,135.0,0.0,58,10,1021,0,0
4,16,27,5,18,8,22,7,90.0,0.0,62,50,1021,0,1
4,18,29,5,18,9,22,8,112.5,0.0,56,51,1018,1,0
4,20,31,5,18,9,23,10,270.0,0.0,53,28,1017,0,0
4,18,31,5,18,10,0,7,112.5,0.0,54,5,1015,0,0
4,18,30,5,18,11,0,13,135.0,0.0,60,11,1012,0,0
4,20,30,5,18,12,1,12,135.0,0.0,67,24,1011,0,1
4,21,30,5,18,13,2,13,157.5,0.5,74,55,1009,1,1
4,22,31,5,18,14,2,13,157.5,0.1,74,44,1006,1,1
4,22,31,5,18,15,3,8,157.5,0.2,74,52,1007,1,1
4,23,33,5,18,16,4,15,135.0,0.2,71,39,1006,1,1
4,24,30,5,18,17,4,15,135.0,1.6,82,85,1007,1,1
4,19,26,5,18,18,5,13,90.0,19.3,88,99,1010,1,1
4,18,20,5,18,19,6,10,112.5,4.3,81,100,1014,1,1
4,18,21,5,18,20,6,14,112.5,3.4,73,98,1017,1,1
4,16,22,5,18,21,7,9,247.5,0.0,83,99,1019,1,1
4,18,24,5,18,22,8,6,157.5,0.6,76,79,1016,1,1
4,19,28,5,18,23,9,8,135.0,1.6,79,70,1011,1,1
4,22,30,5,18,0,10,13,157.5,0.0,84,74,1008,1,1
4,23,31,5,18,0,11,11,135.0,0.5,85,78,1007,1,1
4,24,35,5,18,1,12,13,135.0,0.0,84,72,1004,1,1
4,25,37,5,18,2,13,12,135.0,0.0,79,55,1003,1,1
4,25,36,5,18,2,14,10,112.5,0.0,81,66,1003,1,1
4,25,32,5,18,3,15,12,135.0,0.0,85,85,1006,1,1
4,25,33,5,18,4,16,14,135.0,0.3,83,78,1007,1,1
4,24,33,5,18,4,17,16,135.0,1.0,75,65,1008,1,1
4,25,33,5,18,5,18,15,157.5,3.9,73,60,1008,1,1
5,20,25,5,18,5,18,19,90.0,18.1,74,85,1013,1,0
5,19,24,5,18,6,19,11,292.5,0.0,67,53,1015,0,0
5,19,31,5,18,7,20,10,90.0,0.0,50,16,1016,0,0
5,19,31,5,18,7,21,8,180.0,0.0,51,13,1014,0,0
5,20,32,5,18,8,22,8,112.5,0.0,59,15,1011,0,1
5,21,31,5,18,9,23,7,112.5,3.1,70,44,1010,1,1
5,24,31,5,18,10,24,9,157.5,4.4,78,60,1010,1,1
5,23,30,5,18,11,0,14,135.0,10.0,82,85,1009,1,1
5,24,30,5,18,12,0,15,157.5,2.3,81,85,1009,1,1
5,24,30,5,18,13,1,12,157.5,0.9,90,86,1006,1,1
5,24,31,5,18,13,2,8,135.0,3.0,88,84,1004,1,1
5,24,32,5,18,14,2,7,157.5,5.5,77,70,1002,1,1
5,23,29,5,18,15,3,11,90.0,7.0,83,83,1004,1,1
5,23,26,5,18,16,3,6,90.0,3.0,88,100,1007,1,1
5,21,24,5,18,17,4,13,135.0,9.1,84,83,1011,1,1
5,20,24,5,18,18,5,12,45.0,2.0,66,65,1015,1,0
5,20,28,5,18,20,6,7,90.0,0.0,65,35,1013,0,1
5,22,30,5,18,21,7,9,135.0,0.0,72,68,1012,1,1
5,23,30,5,18,22,8,9,135.0,0.4,81,87,1010,1,1
5,24,30,5,18,23,9,11,135.0,5.0,84,96,1007,1,1
5,22,25,5,18,24,10,10,45.0,78.3,93,99,1005,1,1
5,21,25,5,18,0,11,10,315.0,25.6,96,100,1003,1,1
5,22,27,5,18,0,12,10,202.5,41.9,86,94,1004,1,1
5,22,27,5,18,1,13,7,292.5,19.5,84,88,1007,1,1
5,24,31,5,18,2,14,7,67.5,0.5,79,87,1006,1,1
5,24,32,5,18,2,15,8,135.0,3.5,84,78,1002,1,1
5,25,32,5,18,3,16,9,112.5,12.7,82,80,1000,1,1
5,25,32,5,18,3,16,8,112.5,24.7,83,75,999,1,1
5,26,33,5,18,4,17,8,135.0,7.6,80,77,1000,1,1
5,26,32,5,18,5,18,7,135.0,27.2,80,65,1002,1,1
5,26,30,5,18,5,19,8,157.5,16.5,82,70,1003,1,1
6,25,34,5,18,6,20,7,135.0,4.0,78,62,1003,1,1
6,26,35,5,18,7,21,10,157.5,1.2,74,51,999,1,1
6,27,34,5,18,8,22,9,247.5,0.4,71,36,999,1,0
6,27,36,5,18,9,22,7,202.5,0.0,67,35,999,0,0
6,27,36,5,18,9,23,6,247.5,0.6,67,37,999,0,1
6,25,29,5,18,10,24,9,270.0,20.0,86,68,1002,1,1
6,25,28,5,18,11,0,6,247.5,7.7,89,76,1003,1,1
6,25,33,5,18,12,0,5,202.5,15.0,74,72,1002,1,1
6,26,33,5,18,13,1,6,157.5,1.1,75,53,1001,1,1
6,26,32,5,18,14,1,8,112.5,1.9,80,51,1002,1,1
6,24,28,5,18,15,2,4,112.5,12.9,93,91,1004,1,1
6,26,31,5,18,16,3,4,270.0,2.4,87,68,1004,1,1
6,25,33,5,18,17,3,7,135.0,13.9,82,69,1003,1,1
6,24,28,5,18,18,4,13,270.0,29.5,86,77,1006,1,1
6,23,29,5,18,19,5,6,225.0,4.0,87,73,1007,1,1
6,24,31,5,18,21,6,6,225.0,1.9,82,68,1006,1,1
6,25,35,5,18,21,8,6,270.0,0.1,71,48,1003,1,0
6,26,34,5,18,22,9,7,225.0,0.0,68,52,1000,0,0
6,28,36,5,18,23,10,7,225.0,0.0,63,39,998,0,0
6,29,38,5,18,24,11,8,202.5,0.0,57,29,998,0,0
6,29,37,5,18,0,12,11,157.5,0.2,57,28,998,0,1
6,28,36,5,18,0,13,7,180.0,0.3,65,55,1002,1,1
6,26,35,5,18,1,13,9,180.0,2.2,71,70,1005,1,1
6,26,35,5,18,1,14,10,157.5,0.6,70,62,1005,1,1
